Participant_ID,Sex,Gamer,Complete_Game_Files,Complete_Transcript,Joystick_First,statement,interfaceMarkers,gameMarkers,lineNumber,fileName,interface,gameNumber,lowerStatement,statementClean,phrase,cumulativeGameNumber,bonusRelevant
20,1,0,1,0,0,One more to get bonus.,FALSE,FALSE,218,p020_PreCode_2019.txt,joystick,8,one more to get bonus.,one more to get bonus,TRUE,18,1
20,1,0,1,0,0,"Important to receive my bonus, and there it is.",FALSE,FALSE,260,p020_PreCode_2019.txt,joystick,9,"important to receive my bonus, and there it is.",important to receive my bonus and there it is,TRUE,19,1
20,1,0,1,0,0,There’s really no point in getting a bonus.,FALSE,FALSE,376,p020_PreCode_2019.txt,joystick,10,there’s really no point in getting a bonus.,theres really no point in getting a bonus,TRUE,20,1
20,1,0,1,0,0,"They didn’t even give me a bonus because they know that this is Doomed,",FALSE,FALSE,378,p020_PreCode_2019.txt,joystick,10,"they didn’t even give me a bonus because they know that this is doomed,",they didnt even give me a bonus because they know that this is doomed,TRUE,20,1
20,1,0,1,0,0,I’ll get some bonus right now nice,FALSE,FALSE,461,p020_PreCode_2019.txt,keyboard,2,i’ll get some bonus right now nice,ill get some bonus right now nice,TRUE,2,1
20,1,0,1,0,0,"So every time I shoot I’m losing point, I should’ve used the bonus points",FALSE,FALSE,463,p020_PreCode_2019.txt,keyboard,2,"so every time i shoot i’m losing point, i should’ve used the bonus points",so every time i shoot im losing point i shouldve used the bonus points,TRUE,2,1
20,1,0,1,0,0,"Ok so one $ sign, waiting for the next $ sign so I can get some bonus points",FALSE,FALSE,475,p020_PreCode_2019.txt,keyboard,3,"ok so one $ sign, waiting for the next $ sign so i can get some bonus points",ok so one  sign waiting for the next  sign so i can get some bonus points,TRUE,3,1
20,1,0,1,0,0,That’s a % sign so no bonus,FALSE,FALSE,485,p020_PreCode_2019.txt,keyboard,3,that’s a % sign so no bonus,thats a  sign so no bonus,TRUE,3,1
20,1,0,1,0,0,I don’t know how oh another $ sign oh yeah bonus,FALSE,FALSE,501,p020_PreCode_2019.txt,keyboard,3,i don’t know how oh another $ sign oh yeah bonus,i dont know how oh another  sign oh yeah bonus,TRUE,3,1
20,1,0,1,0,0,If that comes up oh no more bonus,FALSE,FALSE,541,p020_PreCode_2019.txt,keyboard,4,if that comes up oh no more bonus,if that comes up oh no more bonus,TRUE,4,1
20,1,0,1,0,0,1 $ sign i haven’t had the bonus in a while,FALSE,FALSE,813,p020_PreCode_2019.txt,keyboard,10,1 $ sign i haven’t had the bonus in a while,1  sign i havent had the bonus in a while,TRUE,10,1
20,1,0,1,0,0,I might’ve lost a bonus,FALSE,FALSE,816,p020_PreCode_2019.txt,keyboard,10,i might’ve lost a bonus,i mightve lost a bonus,TRUE,10,1
21,2,99,1,1,1,I got the bonus part!,FALSE,FALSE,22,p021_PreCode_2019.txt,joystick,2,i got the bonus part!,i got the bonus part,TRUE,2,1
21,2,99,1,1,1,"Oh, a bonus.",FALSE,FALSE,97,p021_PreCode_2019.txt,keyboard,2,"oh, a bonus.",oh a bonus,TRUE,12,1
22,1,1,1,1,0,P: No bonus,FALSE,FALSE,5,p022_PreCode_2019.txt,joystick,1,p: no bonus,p no bonus,TRUE,11,1
22,1,1,1,1,0,"P: No bonus, friend",FALSE,FALSE,6,p022_PreCode_2019.txt,joystick,1,"p: no bonus, friend",p no bonus friend,TRUE,11,1
22,1,1,1,1,0,"P: Thatâ€™s foe, bonus",FALSE,FALSE,7,p022_PreCode_2019.txt,joystick,1,"p: thatâ€™s foe, bonus",p thats foe bonus,TRUE,11,1
22,1,1,1,1,0,"P: Friend, is that bonus",FALSE,FALSE,8,p022_PreCode_2019.txt,joystick,1,"p: friend, is that bonus",p friend is that bonus,TRUE,11,1
22,1,1,1,1,0,P: Thatâ€™s bonus,FALSE,FALSE,9,p022_PreCode_2019.txt,joystick,1,p: thatâ€™s bonus,p thats bonus,TRUE,11,1
22,1,1,1,1,0,"P: Friend, thatâ€™s bonus",FALSE,FALSE,10,p022_PreCode_2019.txt,joystick,1,"p: friend, thatâ€™s bonus",p friend thats bonus,TRUE,11,1
22,1,1,1,1,0,P: Bonus,FALSE,FALSE,12,p022_PreCode_2019.txt,joystick,1,p: bonus,p bonus,TRUE,11,1
22,1,1,1,1,0,"P: Dollar sign one, friend, no bonus",FALSE,FALSE,16,p022_PreCode_2019.txt,joystick,2,"p: dollar sign one, friend, no bonus",p dollar sign one friend no bonus,TRUE,12,1
22,1,1,1,1,0,"P: Dollar sign one, friend, got bonus",FALSE,FALSE,17,p022_PreCode_2019.txt,joystick,2,"p: dollar sign one, friend, got bonus",p dollar sign one friend got bonus,TRUE,12,1
22,1,1,1,1,0,"P: Friend, ah bonus",FALSE,FALSE,25,p022_PreCode_2019.txt,joystick,2,"p: friend, ah bonus",p friend ah bonus,TRUE,12,1
22,1,1,1,1,0,P: Bonus,FALSE,FALSE,29,p022_PreCode_2019.txt,joystick,3,p: bonus,p bonus,TRUE,13,1
22,1,1,1,1,0,"P: Dollar one, dollar two bonus",FALSE,FALSE,61,p022_PreCode_2019.txt,joystick,5,"p: dollar one, dollar two bonus",p dollar one dollar two bonus,TRUE,15,1
22,1,1,1,1,0,P: Bonus,FALSE,FALSE,68,p022_PreCode_2019.txt,joystick,5,p: bonus,p bonus,TRUE,15,1
22,1,1,1,1,0,"P: Bonus one, foe, dollar two bonus",FALSE,FALSE,75,p022_PreCode_2019.txt,joystick,5,"p: bonus one, foe, dollar two bonus",p bonus one foe dollar two bonus,TRUE,15,1
22,1,1,1,1,0,P: Dollar two thatâ€™s bonus,FALSE,FALSE,80,p022_PreCode_2019.txt,joystick,6,p: dollar two thatâ€™s bonus,p dollar two thats bonus,TRUE,16,1
22,1,1,1,1,0,P: Bonus,FALSE,FALSE,86,p022_PreCode_2019.txt,joystick,6,p: bonus,p bonus,TRUE,16,1
22,1,1,1,1,0,P: No bonus,FALSE,FALSE,100,p022_PreCode_2019.txt,joystick,7,p: no bonus,p no bonus,TRUE,17,1
22,1,1,1,1,0,P: No bonus,FALSE,FALSE,138,p022_PreCode_2019.txt,joystick,9,p: no bonus,p no bonus,TRUE,19,1
22,1,1,1,1,0,"P: Friend, dollar two bonus",FALSE,FALSE,142,p022_PreCode_2019.txt,joystick,9,"p: friend, dollar two bonus",p friend dollar two bonus,TRUE,19,1
22,1,1,1,1,0,P: Bonus,FALSE,FALSE,172,p022_PreCode_2019.txt,keyboard,1,p: bonus,p bonus,TRUE,1,1
22,1,1,1,1,0,P: No bonus,FALSE,FALSE,174,p022_PreCode_2019.txt,keyboard,1,p: no bonus,p no bonus,TRUE,1,1
22,1,1,1,1,0,P: No bonus,FALSE,FALSE,175,p022_PreCode_2019.txt,keyboard,1,p: no bonus,p no bonus,TRUE,1,1
22,1,1,1,1,0,"P: Friend, bonus too",FALSE,FALSE,181,p022_PreCode_2019.txt,keyboard,2,"p: friend, bonus too",p friend bonus too,TRUE,2,1
22,1,1,1,1,0,"P: Friend, bonus too",FALSE,FALSE,186,p022_PreCode_2019.txt,keyboard,2,"p: friend, bonus too",p friend bonus too,TRUE,2,1
22,1,1,1,1,0,"P: Bonus sign, no bonus",FALSE,FALSE,191,p022_PreCode_2019.txt,keyboard,3,"p: bonus sign, no bonus",p bonus sign no bonus,TRUE,3,1
22,1,1,1,1,0,"P: Friend, bonus",FALSE,FALSE,197,p022_PreCode_2019.txt,keyboard,4,"p: friend, bonus",p friend bonus,TRUE,4,1
22,1,1,1,1,0,P: Bonus,FALSE,FALSE,202,p022_PreCode_2019.txt,keyboard,4,p: bonus,p bonus,TRUE,4,1
22,1,1,1,1,0,P: No bonus,FALSE,FALSE,205,p022_PreCode_2019.txt,keyboard,5,p: no bonus,p no bonus,TRUE,5,1
22,1,1,1,1,0,P: No bonus,FALSE,FALSE,207,p022_PreCode_2019.txt,keyboard,5,p: no bonus,p no bonus,TRUE,5,1
22,1,1,1,1,0,P: Bonus,FALSE,FALSE,208,p022_PreCode_2019.txt,keyboard,5,p: bonus,p bonus,TRUE,5,1
22,1,1,1,1,0,P: Bonus,FALSE,FALSE,211,p022_PreCode_2019.txt,keyboard,5,p: bonus,p bonus,TRUE,5,1
22,1,1,1,1,0,"P: Friend, bonus too",FALSE,FALSE,216,p022_PreCode_2019.txt,keyboard,6,"p: friend, bonus too",p friend bonus too,TRUE,6,1
22,1,1,1,1,0,"P: Thatâ€™s one, thatâ€™s the bonus",FALSE,FALSE,219,p022_PreCode_2019.txt,keyboard,6,"p: thatâ€™s one, thatâ€™s the bonus",p thats one thats the bonus,TRUE,6,1
22,1,1,1,1,0,P: Bonus,FALSE,FALSE,232,p022_PreCode_2019.txt,keyboard,7,p: bonus,p bonus,TRUE,7,1
22,1,1,1,1,0,"P: Dollar sign one, no bonus",FALSE,FALSE,235,p022_PreCode_2019.txt,keyboard,8,"p: dollar sign one, no bonus",p dollar sign one no bonus,TRUE,8,1
22,1,1,1,1,0,P: Bonus,FALSE,FALSE,236,p022_PreCode_2019.txt,keyboard,8,p: bonus,p bonus,TRUE,8,1
22,1,1,1,1,0,"P: Dollar sign, bonus",FALSE,FALSE,238,p022_PreCode_2019.txt,keyboard,8,"p: dollar sign, bonus",p dollar sign bonus,TRUE,8,1
22,1,1,1,1,0,"P: Dollar sign one, bonus",FALSE,FALSE,241,p022_PreCode_2019.txt,keyboard,8,"p: dollar sign one, bonus",p dollar sign one bonus,TRUE,8,1
22,1,1,1,1,0,"P: Dollar sign one, friend, no bonus",FALSE,FALSE,250,p022_PreCode_2019.txt,keyboard,9,"p: dollar sign one, friend, no bonus",p dollar sign one friend no bonus,TRUE,9,1
22,1,1,1,1,0,"P: Dollar sign one, Dollar sign two, bonus",FALSE,FALSE,258,p022_PreCode_2019.txt,keyboard,10,"p: dollar sign one, dollar sign two, bonus",p dollar sign one dollar sign two bonus,TRUE,10,1
23,2,99,1,1,0,"Oh, bonus.",FALSE,FALSE,26,p023_PreCode_2019.txt,joystick,1,"oh, bonus.",oh bonus,TRUE,11,1
23,2,99,1,1,0,P: I got a bonus.,FALSE,FALSE,60,p023_PreCode_2019.txt,keyboard,2,p: i got a bonus.,p i got a bonus,TRUE,2,1
23,2,99,1,1,0,"Bonus, yes!",FALSE,FALSE,69,p023_PreCode_2019.txt,keyboard,2,"bonus, yes!",bonus yes,TRUE,2,1
23,2,99,1,1,0,The only thing I get in this game is like the bonuses.,FALSE,FALSE,104,p023_PreCode_2019.txt,keyboard,4,the only thing i get in this game is like the bonuses.,the only thing i get in this game is like the bonuses,TRUE,4,1
23,2,99,1,1,0,[inaudible] bonus.,FALSE,FALSE,107,p023_PreCode_2019.txt,keyboard,4,[inaudible] bonus.,inaudible bonus,TRUE,4,1
23,2,99,1,1,0,Bonus!,FALSE,FALSE,109,p023_PreCode_2019.txt,keyboard,4,bonus!,bonus,FALSE,4,1
23,2,99,1,1,0,"The only thing I think I’m good at is, like, the bonuses.",FALSE,FALSE,144,p023_PreCode_2019.txt,keyboard,5,"the only thing i think i’m good at is, like, the bonuses.",the only thing i think im good at is like the bonuses,TRUE,5,1
23,2,99,1,1,0,Bonus!,FALSE,FALSE,180,p023_PreCode_2019.txt,keyboard,7,bonus!,bonus,FALSE,7,1
23,2,99,1,1,0,I can’t get the bonus.,FALSE,FALSE,184,p023_PreCode_2019.txt,keyboard,7,i can’t get the bonus.,i cant get the bonus,TRUE,7,1
23,2,99,1,1,0,Bonus.,FALSE,FALSE,187,p023_PreCode_2019.txt,keyboard,7,bonus.,bonus,FALSE,7,1
23,2,99,1,1,0,Bonus.,FALSE,FALSE,201,p023_PreCode_2019.txt,keyboard,8,bonus.,bonus,FALSE,8,1
23,2,99,1,1,0,"Oh, bonus.",FALSE,FALSE,215,p023_PreCode_2019.txt,keyboard,9,"oh, bonus.",oh bonus,TRUE,9,1
23,2,99,1,1,0,Bonus!,FALSE,FALSE,227,p023_PreCode_2019.txt,keyboard,10,bonus!,bonus,FALSE,10,1
24,1,1,1,1,0,Kinda ignoring the bonus points.,FALSE,FALSE,22,p024_PreCode_2019.txt,keyboard,1,kinda ignoring the bonus points.,kinda ignoring the bonus points,TRUE,1,1
24,1,1,1,1,0,Still not thinking about the bonus points or the missiles.,FALSE,FALSE,70,p024_PreCode_2019.txt,keyboard,2,still not thinking about the bonus points or the missiles.,still not thinking about the bonus points or the missiles,TRUE,2,1
24,1,1,1,1,0,P= okay maybe I can start thinking about the bonus points.,FALSE,FALSE,102,p024_PreCode_2019.txt,keyboard,5,p= okay maybe i can start thinking about the bonus points.,p okay maybe i can start thinking about the bonus points,TRUE,5,1
24,1,1,1,1,0,Bonus points.,FALSE,FALSE,134,p024_PreCode_2019.txt,keyboard,6,bonus points.,bonus points,TRUE,6,1
24,1,1,1,1,0,2 dollar signs bonus points I think that was an enemy mine but he was coming right at me.,FALSE,FALSE,137,p024_PreCode_2019.txt,keyboard,6,2 dollar signs bonus points i think that was an enemy mine but he was coming right at me.,2 dollar signs bonus points i think that was an enemy mine but he was coming right at me,TRUE,6,1
24,1,1,1,1,0,Two dollar signs but I missed the bonus points.,FALSE,FALSE,161,p024_PreCode_2019.txt,keyboard,7,two dollar signs but i missed the bonus points.,two dollar signs but i missed the bonus points,TRUE,7,1
24,1,1,1,1,0,Im gonna get some bonus points before I die.,FALSE,FALSE,191,p024_PreCode_2019.txt,keyboard,8,im gonna get some bonus points before i die.,im gonna get some bonus points before i die,TRUE,8,1
24,1,1,1,1,0,Bonus.,FALSE,FALSE,206,p024_PreCode_2019.txt,keyboard,9,bonus.,bonus,FALSE,9,1
26,1,0,1,1,1,Bonus.,FALSE,FALSE,25,p026_PreCode_2019.txt,joystick,3,bonus.,bonus,FALSE,3,1
26,1,0,1,1,1,Bonus.,FALSE,FALSE,32,p026_PreCode_2019.txt,joystick,3,bonus.,bonus,FALSE,3,1
26,1,0,1,1,1,50 points bonus.,FALSE,FALSE,47,p026_PreCode_2019.txt,joystick,4,50 points bonus.,50 points bonus,TRUE,4,1
26,1,0,1,1,1,Bonus points.,FALSE,FALSE,59,p026_PreCode_2019.txt,joystick,4,bonus points.,bonus points,TRUE,4,1
26,1,0,1,1,1,Bonus.,FALSE,FALSE,91,p026_PreCode_2019.txt,joystick,6,bonus.,bonus,FALSE,6,1
26,1,0,1,1,1,P: *mumbles* bonus for points.,FALSE,FALSE,104,p026_PreCode_2019.txt,joystick,7,p: *mumbles* bonus for points.,p mumbles bonus for points,TRUE,7,1
26,1,0,1,1,1,Bonus for the points.,FALSE,FALSE,121,p026_PreCode_2019.txt,joystick,8,bonus for the points.,bonus for the points,TRUE,8,1
26,1,0,1,1,1,Bonus.,FALSE,FALSE,133,p026_PreCode_2019.txt,joystick,8,bonus.,bonus,FALSE,8,1
26,1,0,1,1,1,*mumbles* got bonus.,FALSE,FALSE,197,p026_PreCode_2019.txt,keyboard,1,*mumbles* got bonus.,mumbles got bonus,TRUE,11,1
26,1,0,1,1,1,1 got bonus.,FALSE,FALSE,236,p026_PreCode_2019.txt,keyboard,3,1 got bonus.,1 got bonus,TRUE,13,1
26,1,0,1,1,1,*mumbles* bonuses.,FALSE,FALSE,311,p026_PreCode_2019.txt,keyboard,6,*mumbles* bonuses.,mumbles bonuses,TRUE,16,1
26,1,0,1,1,1,Bonus points.,FALSE,FALSE,366,p026_PreCode_2019.txt,keyboard,8,bonus points.,bonus points,TRUE,18,1
27,1,1,1,0,1,"Okay, bonus.",FALSE,FALSE,81,p027_PreCode_2019.txt,joystick,5,"okay, bonus.",okay bonus,TRUE,5,1
27,1,1,1,0,1,Take your time bonus.,FALSE,FALSE,87,p027_PreCode_2019.txt,joystick,5,take your time bonus.,take your time bonus,TRUE,5,1
27,1,1,1,0,1,[inaudible] Bonus.,FALSE,FALSE,101,p027_PreCode_2019.txt,joystick,6,[inaudible] bonus.,inaudible bonus,TRUE,6,1
27,1,1,1,0,1,Bonus.,FALSE,FALSE,108,p027_PreCode_2019.txt,joystick,6,bonus.,bonus,FALSE,6,1
27,1,1,1,0,1,Bonus left.,FALSE,FALSE,111,p027_PreCode_2019.txt,joystick,6,bonus left.,bonus left,TRUE,6,1
27,1,1,1,0,1,Second time bonus.,FALSE,FALSE,140,p027_PreCode_2019.txt,joystick,8,second time bonus.,second time bonus,TRUE,8,1
27,1,1,1,0,1,Bonus!,FALSE,FALSE,175,p027_PreCode_2019.txt,joystick,9,bonus!,bonus,FALSE,9,1
27,1,1,1,0,1,Bonus.,FALSE,FALSE,192,p027_PreCode_2019.txt,joystick,10,bonus.,bonus,FALSE,10,1
27,1,1,1,0,1,Bonus.,FALSE,FALSE,196,p027_PreCode_2019.txt,joystick,10,bonus.,bonus,FALSE,10,1
27,1,1,1,0,1,"Second one, bonus.",FALSE,FALSE,199,p027_PreCode_2019.txt,joystick,10,"second one, bonus.",second one bonus,TRUE,10,1
27,1,1,1,0,1,Bonus.,FALSE,FALSE,240,p027_PreCode_2019.txt,keyboard,2,bonus.,bonus,FALSE,12,1
27,1,1,1,0,1,"Oh wait, bonus.",FALSE,FALSE,256,p027_PreCode_2019.txt,keyboard,2,"oh wait, bonus.",oh wait bonus,TRUE,12,1
27,1,1,1,0,1,Bonus.,FALSE,FALSE,290,p027_PreCode_2019.txt,keyboard,4,bonus.,bonus,FALSE,14,1
27,1,1,1,0,1,Bonus.,FALSE,FALSE,303,p027_PreCode_2019.txt,keyboard,4,bonus.,bonus,FALSE,14,1
27,1,1,1,0,1,Going to have to get a bonus.,FALSE,FALSE,323,p027_PreCode_2019.txt,keyboard,5,going to have to get a bonus.,going to have to get a bonus,TRUE,15,1
27,1,1,1,0,1,Got the bonus.,FALSE,FALSE,346,p027_PreCode_2019.txt,keyboard,6,got the bonus.,got the bonus,TRUE,16,1
27,1,1,1,0,1,Hope that one’s not a bonus.,FALSE,FALSE,349,p027_PreCode_2019.txt,keyboard,6,hope that one’s not a bonus.,hope that ones not a bonus,TRUE,16,1
27,1,1,1,0,1,Bonus shot.,FALSE,FALSE,362,p027_PreCode_2019.txt,keyboard,6,bonus shot.,bonus shot,TRUE,16,1
27,1,1,1,0,1,Bonus point.,FALSE,FALSE,411,p027_PreCode_2019.txt,keyboard,8,bonus point.,bonus point,TRUE,18,1
27,1,1,1,0,1,Keep missing the bonus.,FALSE,FALSE,423,p027_PreCode_2019.txt,keyboard,8,keep missing the bonus.,keep missing the bonus,TRUE,18,1
27,1,1,1,0,1,Bonus.,FALSE,FALSE,446,p027_PreCode_2019.txt,keyboard,9,bonus.,bonus,FALSE,19,1
27,1,1,1,0,1,"Oh, bonus!",FALSE,FALSE,480,p027_PreCode_2019.txt,keyboard,10,"oh, bonus!",oh bonus,TRUE,20,1
27,1,1,1,0,1,Bonus.,FALSE,FALSE,484,p027_PreCode_2019.txt,keyboard,10,bonus.,bonus,FALSE,20,1
27,1,1,1,0,1,Bonus.,FALSE,FALSE,485,p027_PreCode_2019.txt,keyboard,10,bonus.,bonus,FALSE,20,1
27,1,1,1,0,1,No that one’s not bonus.,FALSE,FALSE,493,p027_PreCode_2019.txt,keyboard,10,no that one’s not bonus.,no that ones not bonus,TRUE,20,1
28,1,0,1,0,1,"Hey, I got a bonus.",FALSE,FALSE,92,p028_PreCode_2019.txt,joystick,2,"hey, i got a bonus.",hey i got a bonus,TRUE,2,1
28,1,0,1,0,1,"Oh, got a bonus.",FALSE,FALSE,107,p028_PreCode_2019.txt,joystick,2,"oh, got a bonus.",oh got a bonus,TRUE,2,1
28,1,0,1,0,1,Didn’t mean to get that bonus.,FALSE,FALSE,108,p028_PreCode_2019.txt,joystick,2,didn’t mean to get that bonus.,didnt mean to get that bonus,TRUE,2,1
28,1,0,1,0,1,Not worried about bonuses right now.,FALSE,FALSE,132,p028_PreCode_2019.txt,joystick,3,not worried about bonuses right now.,not worried about bonuses right now,TRUE,3,1
28,1,0,1,0,1,Bonuses are… hard to look at.,FALSE,FALSE,180,p028_PreCode_2019.txt,joystick,4,bonuses are… hard to look at.,bonuses are hard to look at,TRUE,4,1
28,1,0,1,0,1,I think I got a bonus.,FALSE,FALSE,181,p028_PreCode_2019.txt,joystick,4,i think i got a bonus.,i think i got a bonus,TRUE,4,1
28,1,0,1,0,1,Bonus!,FALSE,FALSE,183,p028_PreCode_2019.txt,joystick,4,bonus!,bonus,FALSE,4,1
28,1,0,1,0,1,"Bonus, here we go.",FALSE,FALSE,441,p028_PreCode_2019.txt,joystick,10,"bonus, here we go.",bonus here we go,TRUE,10,1
28,1,0,1,0,1,"Bonus, bonus.",FALSE,FALSE,452,p028_PreCode_2019.txt,joystick,10,"bonus, bonus.",bonus bonus,TRUE,10,1
28,1,0,1,0,1,Bonus.,FALSE,FALSE,633,p028_PreCode_2019.txt,keyboard,4,bonus.,bonus,FALSE,14,1
28,1,0,1,0,1,Bonus.,FALSE,FALSE,719,p028_PreCode_2019.txt,keyboard,6,bonus.,bonus,FALSE,16,1
28,1,0,1,0,1,"Yeah, give me that bonus.",FALSE,FALSE,742,p028_PreCode_2019.txt,keyboard,6,"yeah, give me that bonus.",yeah give me that bonus,TRUE,16,1
28,1,0,1,0,1,Bonus.,FALSE,FALSE,769,p028_PreCode_2019.txt,keyboard,7,bonus.,bonus,FALSE,17,1
28,1,0,1,0,1,Bonus.,FALSE,FALSE,786,p028_PreCode_2019.txt,keyboard,7,bonus.,bonus,FALSE,17,1
28,1,0,1,0,1,Bonus.,FALSE,FALSE,794,p028_PreCode_2019.txt,keyboard,7,bonus.,bonus,FALSE,17,1
28,1,0,1,0,1,Bonus though.,FALSE,FALSE,809,p028_PreCode_2019.txt,keyboard,8,bonus though.,bonus though,TRUE,18,1
28,1,0,1,0,1,And bonus.,FALSE,FALSE,814,p028_PreCode_2019.txt,keyboard,8,and bonus.,and bonus,TRUE,18,1
28,1,0,1,0,1,"Okay, bonus.",FALSE,FALSE,844,p028_PreCode_2019.txt,keyboard,9,"okay, bonus.",okay bonus,TRUE,19,1
29,1,0,1,1,0,1 2 3 bonus.,FALSE,FALSE,162,p029_PreCode_2019.txt,joystick,5,1 2 3 bonus.,1 2 3 bonus,TRUE,15,1
29,1,0,1,1,0,4 5 6 bonus.,FALSE,FALSE,164,p029_PreCode_2019.txt,joystick,5,4 5 6 bonus.,4 5 6 bonus,TRUE,15,1
29,1,0,1,1,0,7 okay thatâ€™s the bonus.,FALSE,FALSE,201,p029_PreCode_2019.txt,joystick,6,7 okay thatâ€™s the bonus.,7 okay thats the bonus,TRUE,16,1
29,1,0,1,1,0,Okay now Iâ€™ll try to get the bonus.,FALSE,FALSE,553,p029_PreCode_2019.txt,keyboard,8,okay now iâ€™ll try to get the bonus.,okay now ill try to get the bonus,TRUE,8,1
29,1,0,1,1,0,Alright 6 6 7 7 I got the bonus and got hit at the same time.,FALSE,FALSE,566,p029_PreCode_2019.txt,keyboard,8,alright 6 6 7 7 i got the bonus and got hit at the same time.,alright 6 6 7 7 i got the bonus and got hit at the same time,TRUE,8,1
29,1,0,1,1,0,Any bonus points?,FALSE,FALSE,582,p029_PreCode_2019.txt,keyboard,9,any bonus points?,any bonus points,TRUE,9,1
29,1,0,1,1,0,I need that bonus.,FALSE,FALSE,588,p029_PreCode_2019.txt,keyboard,9,i need that bonus.,i need that bonus,TRUE,9,1
30,1,1,1,0,1,Got a bonus.,FALSE,FALSE,66,p030_PreCode_2019.txt,joystick,2,got a bonus.,got a bonus,TRUE,2,1
30,1,1,1,0,1,But I get 200 bonus points.,FALSE,FALSE,76,p030_PreCode_2019.txt,joystick,2,but i get 200 bonus points.,but i get 200 bonus points,TRUE,2,1
30,1,1,1,0,1,Take my bonus.,FALSE,FALSE,333,p030_PreCode_2019.txt,joystick,7,take my bonus.,take my bonus,TRUE,7,1
30,1,1,1,0,1,"Ah, bonus.",FALSE,FALSE,598,p030_PreCode_2019.txt,keyboard,1,"ah, bonus.",ah bonus,TRUE,11,1
30,1,1,1,0,1,"Uh, bonus.",FALSE,FALSE,644,p030_PreCode_2019.txt,keyboard,1,"uh, bonus.",uh bonus,TRUE,11,1
30,1,1,1,0,1,That’s a bonus but I failed it.,FALSE,FALSE,646,p030_PreCode_2019.txt,keyboard,1,that’s a bonus but i failed it.,thats a bonus but i failed it,TRUE,11,1
30,1,1,1,0,1,At least I know I have bonus points.,FALSE,FALSE,694,p030_PreCode_2019.txt,keyboard,2,at least i know i have bonus points.,at least i know i have bonus points,TRUE,12,1
30,1,1,1,0,1,Bonus.,FALSE,FALSE,734,p030_PreCode_2019.txt,keyboard,3,bonus.,bonus,FALSE,13,1
30,1,1,1,0,1,That’s bonus.,FALSE,FALSE,747,p030_PreCode_2019.txt,keyboard,3,that’s bonus.,thats bonus,TRUE,13,1
30,1,1,1,0,1,"Get my bonus points, though.",FALSE,FALSE,797,p030_PreCode_2019.txt,keyboard,4,"get my bonus points, though.",get my bonus points though,TRUE,14,1
30,1,1,1,0,1,Got them bonus points.,FALSE,FALSE,817,p030_PreCode_2019.txt,keyboard,4,got them bonus points.,got them bonus points,TRUE,14,1
30,1,1,1,0,1,Bonus.,FALSE,FALSE,972,p030_PreCode_2019.txt,keyboard,7,bonus.,bonus,FALSE,17,1
30,1,1,1,0,1,"Well, took bonus points instead of missiles.",FALSE,FALSE,995,p030_PreCode_2019.txt,keyboard,7,"well, took bonus points instead of missiles.",well took bonus points instead of missiles,TRUE,17,1
30,1,1,1,0,1,Bonus points.,FALSE,FALSE,1007,p030_PreCode_2019.txt,keyboard,8,bonus points.,bonus points,TRUE,18,1
30,1,1,1,0,1,Think that was bonus points.,FALSE,FALSE,1151,p030_PreCode_2019.txt,keyboard,10,think that was bonus points.,think that was bonus points,TRUE,20,1
32,1,99,1,1,0,1 2 3 4 tad thatâ€™s a good one gonna press this button and get my bonus.,FALSE,FALSE,226,p032_PreCode_2019.txt,keyboard,2,1 2 3 4 tad thatâ€™s a good one gonna press this button and get my bonus.,1 2 3 4 tad thats a good one gonna press this button and get my bonus,TRUE,2,1
32,1,99,1,1,0,Bonus sign.,FALSE,FALSE,254,p032_PreCode_2019.txt,keyboard,2,bonus sign.,bonus sign,TRUE,2,1
32,1,99,1,1,0,Bonus.,FALSE,FALSE,257,p032_PreCode_2019.txt,keyboard,2,bonus.,bonus,FALSE,2,1
32,1,99,1,1,0,Bonus points.,FALSE,FALSE,301,p032_PreCode_2019.txt,keyboard,4,bonus points.,bonus points,TRUE,4,1
32,1,99,1,1,0,Bonus point.,FALSE,FALSE,354,p032_PreCode_2019.txt,keyboard,6,bonus point.,bonus point,TRUE,6,1
33,1,1,1,0,0,Bonus points.,FALSE,FALSE,16,p033_PreCode_2019.txt,joystick,1,bonus points.,bonus points,TRUE,11,1
33,1,1,1,0,0,Bonus points.,FALSE,FALSE,26,p033_PreCode_2019.txt,joystick,1,bonus points.,bonus points,TRUE,11,1
33,1,1,1,0,0,"There we go, bonus.",FALSE,FALSE,49,p033_PreCode_2019.txt,joystick,1,"there we go, bonus.",there we go bonus,TRUE,11,1
33,1,1,1,0,0,Bonus.,FALSE,FALSE,78,p033_PreCode_2019.txt,joystick,2,bonus.,bonus,FALSE,12,1
33,1,1,1,0,0,"Oh, thatâ€™s a bonus.",FALSE,FALSE,85,p033_PreCode_2019.txt,joystick,2,"oh, thatâ€™s a bonus.",oh thats a bonus,TRUE,12,1
33,1,1,1,0,0,Bonus.,FALSE,FALSE,93,p033_PreCode_2019.txt,joystick,2,bonus.,bonus,FALSE,12,1
33,1,1,1,0,0,Got the bonus.,FALSE,FALSE,181,p033_PreCode_2019.txt,joystick,4,got the bonus.,got the bonus,TRUE,14,1
33,1,1,1,0,0,Oh no I think that was a bonus.,FALSE,FALSE,274,p033_PreCode_2019.txt,joystick,6,oh no i think that was a bonus.,oh no i think that was a bonus,TRUE,16,1
